key,title,status,source,pdf_url,attachment_key,local_path,error
Z7Z8GK2G,Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents,skipped_existing_local_pdf,,,,,
YGF9FL7W,Skill Induction and Planning with Latent Language,skipped_existing_local_pdf,,,,,
XJQCYZ79,Transformer-based World Models Are Happy With 100k Interactions,skipped_existing_local_pdf,,,,,
3W3MDVBL,DayDreamer: World Models for Physical Robot Learning,skipped_existing_local_pdf,,,,,
HKIIAT6X,Mastering Atari with Discrete World Models,skipped_existing_local_pdf,,,,,
TFD7PYZS,Transformers are Sample-Efficient World Models,skipped_existing_local_pdf,,,,,
6569WSC9,Dream to Control: Learning Behaviors by Latent Imagination,skipped_existing_local_pdf,,,,,
QAP24WMQ,Is Sora a World Simulator? A Comprehensive Survey on General World Models and Beyond,skipped_existing_local_pdf,,,,,
HRIPTQ4M,"Large Language Models for Robotics: Opportunities, Challenges, and Perspectives",skipped_existing_local_pdf,,,,,
UE5DDKA6,"Foundation Models in Robotics: Applications, Challenges, and the Future",skipped_existing_local_pdf,,,,,
9T8XA5BQ,Toward General-Purpose Robots via Foundation Models: A Survey and Meta-Analysis,skipped_existing_local_pdf,,,,,
QQPVE5CC,Real-World Robot Applications of Foundation Models: A Review,skipped_existing_local_pdf,,,,,
QV2TJ5GP,Embodied artificial intelligence: Trends and challenges,skipped_existing_local_pdf,,,,,
9BHXJYU6,Teleoperation of Humanoid Robots: A Survey,skipped_existing_local_pdf,,,,,
66ERT5AZ,A Survey of Embodied Learning for Object-Centric Robotic Manipulation,skipped_existing_local_pdf,,,,,
74GIHHVY,Embodied intelligence toward future smart manufacturing in the era of AI foundation model,skipped_existing_local_pdf,,,,,
5ECW74PK,Toward general-purpose robots via foundation models: A survey and meta-analysis,skipped_existing_local_pdf,,,,,
FSMTMK64,A Survey on Robotics with Foundation Models: toward Embodied AI,skipped_existing_local_pdf,,,,,
7NXNSD3B,Towards Generalist Robot Learning from Internet Video: A Survey,skipped_existing_local_pdf,,,,,
I2AEM67U,"All Robots in One: A New Standard and Unified Dataset for Versatile, General-Purpose Embodied Agents",skipped_existing_local_pdf,,,,,
4E8V6KJ8,Aligning Cyber Space with Physical World: A Comprehensive Survey on Embodied AI,skipped_existing_local_pdf,,,,,
LJBTWKU7,A Survey of Robotic Navigation and Manipulation with Physics Simulators in the Era of Embodied AI,skipped_existing_local_pdf,,,,,
ZXVTTTVR,FMB: a Functional Manipulation Benchmark for Generalizable Robotic Learning,skipped_existing_local_pdf,,,,,
J5KTF8BJ,Embodied Instruction Following in Unknown Environments,skipped_existing_local_pdf,,,,,
AE5QEMPR,Skill Induction and Planning with Latent Language,skipped_existing_local_pdf,,,,,
EPXIWYV6,Inner Monologue: Embodied Reasoning through Planning with Language Models,skipped_existing_local_pdf,,,,,
IELILHVF,Video Language Planning,skipped_existing_local_pdf,,,,,
CW444WZE,Chat with the Environment: Interactive Multimodal Perception Using Large Language Models,skipped_existing_local_pdf,,,,,
XT7D5KPA,RoboGPT: an intelligent agent of making embodied long-term decisions for daily instruction tasks,skipped_existing_local_pdf,,,,,
4AXAATWQ,Embodied Task Planning with Large Language Models,skipped_existing_local_pdf,,,,,
NEFF8JW7,"Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents",skipped_existing_local_pdf,,,,,
AGXGAH8S,ConceptGraphs: Open-Vocabulary 3D Scene Graphs for Perception and Planning,skipped_existing_local_pdf,,,,,
EZ2VVXF7,SayPlan: Grounding Large Language Models using 3D Scene Graphs for Scalable Task Planning,skipped_existing_local_pdf,,,,,
6K4LYSUP,Dynamic Planning with a LLM,skipped_existing_local_pdf,,,,,
WLJWG787,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,skipped_existing_local_pdf,,,,,
K8DLSB5G,Translating Natural Language to Planning Goals with Large-Language Models,skipped_existing_local_pdf,,,,,
7WWRUN4D,LGMCTS: Language-Guided Monte-Carlo Tree Search for Executable Semantic Object Rearrangement,skipped_existing_local_pdf,,,,,
PQ53LWWP,Reasoning with Language Model Is Planning with World Model,skipped_existing_local_pdf,,,,,
DMJ2JW98,ReAct: Synergizing Reasoning and Acting in Language Models,skipped_existing_local_pdf,,,,,
2GIYHXH3,Voyager: An Open-Ended Embodied Agent with Large Language Models,skipped_existing_local_pdf,,,,,
Z6JRLXJH,Code as Policies: Language Model Programs for Embodied Control,skipped_existing_local_pdf,,,,,
93BK6HJJ,ProgPrompt: Generating Situated Robot Task Plans Using Large Language Models,skipped_existing_local_pdf,,,,,
QKQHDNVY,Open-Ended Instructable Embodied Agents with Memory-Augmented Large Language Models,skipped_existing_local_pdf,,,,,
72KCY3B8,Polaris: Open-ended Interactive Robotic Manipulation via Syn2Real Visual Grounding and Large Language Models,skipped_existing_local_pdf,,,,,
EA9F3ZBI,Egocentric Vision Language Planning,skipped_existing_local_pdf,,,,,
5I7GEJKM,Play to the Score: Stage-Guided Dynamic Multi-Sensory Fusion for Robotic Manipulation,skipped_existing_local_pdf,,,,,
C46KH94E,RoboMamba: Multimodal State Space Model for Efficient Robot Reasoning and Manipulation,skipped_existing_local_pdf,,,,,
X8A67A9P,RoboGSim: A Real2Sim2Real Robotic Gaussian Splatting Simulator,skipped_existing_local_pdf,,,,,
Y44JQRZB,A Backbone for Long-Horizon Robot Task Understanding,skipped_existing_local_pdf,,,,,
GIVLI7X8,Towards Efficient LLM Grounding for Embodied Multi-Agent Collaboration,skipped_existing_local_pdf,,,,,
B8DPKLVT,Socratic Planner: Inquiry-Based Zero-Shot Planning for Embodied Instruction Following,skipped_existing_local_pdf,,,,,
CM8YLMXG,Lota-bench: Benchmarking language-oriented task planners for embodied agents,skipped_existing_local_pdf,,,,,
BDS6M575,Dexcap: Scalable and portable mocap data collection system for dexterous manipulation,skipped_existing_local_pdf,,,,,
NGGB74NC,Diffusion Transformer Policy,skipped_existing_local_pdf,,,,,
2ZRU6P6D,"SPIRE: Synergistic Planning, Imitation, and Reinforcement Learning for Long-Horizon Manipulation",skipped_existing_local_pdf,,,,,
E2275H69,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,skipped_existing_local_pdf,,,,,
PY72P6KR,Vision-language foundation models as effective robot imitators,skipped_existing_local_pdf,,,,,
JVXA8VQD,Open x-embodiment: Robotic learning datasets and rt-x models,skipped_existing_local_pdf,,,,,
72QEJZZM,Palm-e: An embodied multimodal language model,skipped_existing_local_pdf,,,,,
8TK4IQ7M,Rt-h: Action hierarchies using language,skipped_existing_local_pdf,,,,,
FBL5UKVZ,"Do as i can, not as i say: Grounding language in robotic affordances",skipped_existing_local_pdf,,,,,
9MZRKJWH,Grounding Large Language Models In Embodied Environment With Imperfect World Models,skipped_existing_local_pdf,,,,,
7YCELE39,GR-2: A Generative Video-Language-Action Model with Web-Scale Knowledge for Robot Manipulation,skipped_existing_local_pdf,,,,,
8B42YHPS,RoboMatrix: A Skill-centric Hierarchical Framework for Scalable Robot Task Planning and Execution in Open-World,skipped_existing_local_pdf,,,,,
LL5IEWLY,Spatially Visual Perception for End-to-End Robotic Learning,skipped_existing_local_pdf,,,,,
TNVNM45Q,"Embodied-Reasoner: Synergizing Visual Search, Reasoning, and Action for Embodied Interactive Tasks",skipped_existing_local_pdf,,,,,
RHEM5VCA,Rt-2: Vision-language-action models transfer web knowledge to robotic control,skipped_existing_local_pdf,,,,,
JYYW7QVT,ManiBox: Enhancing Spatial Grasping Generalization via Scalable Simulation Data Generation,skipped_existing_local_pdf,,,,,
3L6YNHCK,RDT-1B: a Diffusion Foundation Model for Bimanual Manipulation,skipped_existing_local_pdf,,,,,
QPKXYDVX,Fourier Controller Networks for Real-Time Decision-Making in Embodied Learning,skipped_existing_local_pdf,,,,,
ZTCD8MHL,Rt-1: Robotics transformer for real-world control at scale,skipped_existing_local_pdf,,,,,
X4HBQ8NS,Sara-rt: Scaling up robotics transformers with self-adaptive robust attention,skipped_existing_local_pdf,,,,,
GED8883R,SELU: Self-Learning Embodied MLLMs in Unknown Environments,skipped_existing_local_pdf,,,,,
35R84CVA,Diffusion Augmented Agents: A Framework for Efficient Exploration and Transfer Learningn,skipped_existing_local_pdf,,,,,
GPBLCC3E,Scaling Proprioceptive-Visual Learning with Heterogeneous Pre-trained Transformers,skipped_existing_local_pdf,,,,,
A5Y33AEJ,Embodiedgpt: Vision-language pre-training via embodied chain of thought,skipped_existing_local_pdf,,,,,
H492EQR9,Q-transformer: Scalable offline reinforcement learning via autoregressive q-functions,skipped_existing_local_pdf,,,,,
4KDCVYQB,Large Language Models as Commonsense Knowledge for Large-Scale Task Planning,skipped_existing_local_pdf,,,,,
3GGG5WE8,Retrieval-Augmented Embodied Agents,skipped_existing_local_pdf,,,,,
YHSLF9PX,ChatGPT for Robotics: Design Principles and Model Abilities,skipped_existing_local_pdf,,,,,
G878RXJ3,Embodied Multi-Modal Agent trained by an LLM from a Parallel TextWorld,skipped_existing_local_pdf,,,,,
FT3Y2KD7,Multi-agent Collaborative Perception via Motion-aware Robust Communication Network,skipped_existing_local_pdf,,,,,
PLF9TRLU,Language models as zero-shot planners: Extracting actionable knowledge for embodied agents,skipped_existing_local_pdf,,,,,
7JMMU8MA,Cliport: What and where pathways for robotic manipulation,skipped_existing_local_pdf,,,,,
QY2TBEDC,ASGrasp: Generalizable Transparent Object Reconstruction and 6-DoF Grasp Detection from RGB-D Active Stereo Camera,skipped_existing_local_pdf,,,,,
6FZH2PGL,"Matterport3D: Learning from rgb-d data in indoor environments,",skipped_existing_local_pdf,,,,,
HZCMLFSE,MINOS: Multimodal Indoor Simulator for Navigation in Complex Environments,skipped_existing_local_pdf,,,,,
S8Z4SREC,Building Generalizable Agents with a Realistic and Rich 3D Environment,skipped_existing_local_pdf,,,,,
FI7Z5PCD,VideoNavQA: Bridging the Gap between Visual and Embodied Question Answering,skipped_existing_local_pdf,,,,,
C73YE9Q2,CLIPort: What and Where Pathways for Robotic Manipulation,skipped_existing_local_pdf,,,,,
V4AZI73N,Distilled Feature Fields Enable Few-Shot Language-Guided Manipulation,skipped_existing_local_pdf,,,,,
NMKL56PK,Reasoning Grasping via Multimodal Large Language Model,skipped_existing_local_pdf,,,,,
UZ6I65II,Reasoning Tuning Grasp: Adapting Multi-Modal Large Language Models for Robotic Grasping,skipped_existing_local_pdf,,,,,
5RNTXKW7,GaussianGrasper: 3D Language Gaussian Splatting for Open-vocabulary Robotic Grasping,skipped_existing_local_pdf,,,,,
YME2WDKR,MultiGripperGrasp: A Dataset for Robotic Grasping from Parallel Jaw Grippers to Dexterous Hands,skipped_existing_local_pdf,,,,,
EZPUHUGX,S-EQA: Tackling Situational Queries in Embodied Question Answering,skipped_existing_local_pdf,,,,,
KPBDLSI6,Task-Oriented Dexterous Grasp Synthesis via Differentiable Grasp Wrench Boundary Estimator,skipped_existing_local_pdf,,,,,
8RBHQC3M,Embodied Question Answering via Multi-LLM Systems,skipped_existing_local_pdf,,,,,
STEWH6ZA,Explore until Confident: Efficient Exploration for Embodied Question Answering,skipped_existing_local_pdf,,,,,
DVAEBVW5,Grasping Diverse Objects with Simulated Humanoids,skipped_existing_local_pdf,,,,,
FHFZD4SP,Language-driven Grasp Detection,skipped_existing_local_pdf,,,,,
TV846VQ6,Generalizing 6-DoF Grasp Detection via Domain Prior Knowledge,skipped_existing_local_pdf,,,,,
VMWVPB9Q,Dexterous Grasp Transformer,skipped_existing_local_pdf,,,,,
9EGIFLL9,Single-View Scene Point Cloud Human Grasp Generation,skipped_existing_local_pdf,,,,,
MZIIPN3C,G-HOP: Generative Hand-Object Prior for Interaction Reconstruction and Grasp Synthesis,skipped_existing_local_pdf,,,,,
XTMR2X6I,OpenEQA: Embodied Question Answering in the Era of Foundation Models,skipped_existing_local_pdf,,,,,
JWCX3NT3,Multi-Target Embodied Question Answering,skipped_existing_local_pdf,,,,,
NG23JZ2H,Embodied Question Answering in Photorealistic Environments with Point Cloud Perception,skipped_existing_local_pdf,,,,,
Y5N6JUH2,Language Models are Few-Shot Learners,skipped_existing_local_pdf,,,,,
CJT76M5H,GraspNet-1Billion: A Large-Scale Benchmark for General Object Grasping,skipped_existing_local_pdf,,,,,
BCBZJYZX,Embodied Question Answering,skipped_existing_local_pdf,,,,,
NDH44WC6,IQA: Visual Question Answering in Interactive Environments,skipped_existing_local_pdf,,,,,
XNFDL8KH,6-DOF GraspNet: Variational Grasp Generation for Object Manipulation,skipped_existing_local_pdf,,,,,
I43KWJMP,Cross-Embodiment Dexterous Grasping with Reinforcement Learning,skipped_existing_local_pdf,,,,,
MGGZNHVE,ManiGaussian: Dynamic Gaussian Splatting for Multi-task Robotic Manipulation,skipped_existing_local_pdf,,,,,
JD447PDK,Beyond the Destination: A Novel Benchmark for Exploration-Aware Embodied Question Answering,skipped_existing_local_pdf,,,,,
GXN6EY8L,MANUS: Markerless Grasp Capture using Articulated 3D Gaussians,skipped_existing_local_pdf,,,,,
JU8AKCX2,"Behavior-1k: A benchmark for embodied ai with 1,000 everyday activities and realistic simulation",skipped_existing_local_pdf,,,,,
TSE66MZI,HomeRobot: Open-Vocabulary Mobile Manipulation,skipped_existing_local_pdf,,,,,
NHJWB3C9,Transferring implicit knowledge of non-visual object properties across heterogeneous robot morphologies,skipped_existing_local_pdf,,,,,
WRS4TMQD,TransRefer3D: Entity-and-relation aware transformer for fine-grained 3D visual grounding,skipped_existing_local_pdf,,,,,
YS7CIC89,3D-SPS: Single-Stage 3D Visual Grounding via Referred Point Progressive Selection,skipped_existing_local_pdf,,,,,
WFH3K2UX,Deep tactile experience: Estimating tactile sensor output from depth sensor data,skipped_existing_local_pdf,,,,,
7WFHSN7U,Improved GelSight tactile sensor for measuring geometry and slip,skipped_existing_local_pdf,,,,,
5TXE3ZA6,The feeling of success: Does touch sensing help predict grasp outcomes?,skipped_existing_local_pdf,,,,,
QUKDMSZX,Learning to identify object instances by touch: Tactile recognition via multimodal matching,skipped_existing_local_pdf,,,,,
I92C9NDW,Tactile mapping and localization from high-resolution tactile imprints,skipped_existing_local_pdf,,,,,
XC5FAAFD,Making sense of vision and touch: Learning multimodal representations for contact-rich tasks,skipped_existing_local_pdf,,,,,
S47JTSJZ,DIGIT: A Novel Design for a Low-Cost Compact High-Resolution Tactile Sensor With Application to In-Hand Manipulation,skipped_existing_local_pdf,,,,,
WBQLKIFA,From pixels to percepts: Highly robust edge perception and contour following using deep learning and an optical biomimetic tactile sensor,skipped_existing_local_pdf,,,,,
UGXEV7DY,Robust learning of tactile force estimation through robot interaction,skipped_existing_local_pdf,,,,,
RMPXLLLN,Interpreting and predicting tactile signals via a physics-based and data-driven framework,skipped_existing_local_pdf,,,,,
QKNDSZD3,GelTip: A finger-shaped optical tactile sensor for robotic manipulation,skipped_existing_local_pdf,,,,,
H6CTEBSD,Interpreting and predicting tactile signals for the syntouch biotac,skipped_existing_local_pdf,,,,,
2I69UVHF,GelSight wedge: Measuring high-resolution 3D contact geometry with a compact robot finger,skipped_existing_local_pdf,,,,,
9JYXLBP4,"Objectfolder: A dataset of objects with implicit visual, auditory, and tactile representations",skipped_existing_local_pdf,,,,,
7AGERJRR,Self-supervised visuo-tactile pretraining to locate and follow garment features,skipped_existing_local_pdf,,,,,
HA342A84,Touch and go: Learning from human-collected vision and touch,skipped_existing_local_pdf,,,,,
ENR2T8Y9,Tactile gym 2.0: Sim-to-real deep reinforcement learning for comparing low-cost high-resolution robot touch,skipped_existing_local_pdf,,,,,
GW8U9QCI,Shapemap 3-D: Efficient shape mapping through dense touch and vision,skipped_existing_local_pdf,,,,,
NQTNC4GQ,Taxim: An example-based simulation model for GelSight tactile sensors,skipped_existing_local_pdf,,,,,
QZ2LHGUI,Learn from incomplete tactile data: Tactile representation learning with masked autoencoders,skipped_existing_local_pdf,,,,,
AV6S6JBW,Sliding touch-based exploration for modeling unknown object shape with multi-fingered hands,skipped_existing_local_pdf,,,,,
Y2Z4F4LM,Collision-aware in-hand 6D object pose estimation using multiple vision-based tactile sensors,skipped_existing_local_pdf,,,,,
5NF7SZZ7,"Tacto: A fast, flexible, and open-source simulator for high-resolution vision-based tactile sensors",skipped_existing_local_pdf,,,,,
ZPCNSSIP,"Gelslim 3.0: High-resolution measurement of shape, force and slip in a compact tactile-sensing finger",skipped_existing_local_pdf,,,,,
H8Y4C6ZE,Dexterity from touch: Self-supervised pre-training of tactile representations with robotic play,skipped_existing_local_pdf,,,,,
PJ2U5XJZ,Sim-to-Real Model-Based and Model-Free Deep Reinforcement Learning for Tactile Pushing,skipped_existing_local_pdf,,,,,
SYV7T2QT,Learning to read braille: Bridging the tactile reality gap with diffusion models,skipped_existing_local_pdf,,,,,
J5NSHR3P,Dtact: A vision-based tactile sensor that measures high-resolution 3D geometry directly from darkness,skipped_existing_local_pdf,,,,,
W4JBQD25,9dtact: A compact vision-based tactile sensor for accurate 3D shape reconstruction and generalizable 6D force estimation,skipped_existing_local_pdf,,,,,
RPZDSGFU,Octopi: Object Property Reasoning with Large Tactile-Language Models,skipped_existing_local_pdf,,,,,
HS7PRC72,"Snap-it, Tap-it, Splat-it: Tactile-Informed 3D Gaussian Splatting for Reconstructing Challenging Surfaces",skipped_existing_local_pdf,,,,,
